ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12023237,JD200973,04/02/2020 10:00:00 AM,027XX W ARMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1431,14.0,1.0,22.0,11,1157608.0,1913170.0,2020,04/09/2020 03:47:46 PM,41.917498227,-87.696372212,"(41.917498227, -87.696372212)"
11965800,JD132724,01/24/2020 08:00:00 PM,048XX W ADAMS ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1533,15.0,28.0,25.0,06,1144140.0,1898893.0,2020,02/01/2020 03:48:38 PM,41.878584357,-87.746213401,"(41.878584357, -87.746213401)"
12032300,JD208028,04/13/2020 12:00:00 AM,079XX S LUELLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,414,4.0,7.0,46.0,14,1192574.0,1852849.0,2020,04/22/2020 03:53:55 PM,41.75119031,-87.569878083,"(41.75119031, -87.569878083)"
12047853,JD229020,05/01/2020 12:00:00 PM,024XX W ERIE ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1221,12.0,26.0,24.0,06,1159998.0,1904263.0,2020,05/13/2020 03:47:44 PM,41.893007668,-87.687837531,"(41.893007668, -87.687837531)"
12255956,JD471657,12/28/2020 02:00:00 PM,072XX S WESTERN AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,832,8.0,18.0,66.0,08B,1161631.0,1856498.0,2020,01/04/2021 03:49:40 PM,41.76190121,-87.683167718,"(41.76190121, -87.683167718)"
12158401,JD359226,09/07/2020 04:13:00 AM,009XX W CULLOM AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,1915,19.0,46.0,3.0,08B,1169260.0,1928905.0,2020,09/14/2020 03:57:00 PM,41.960430304,-87.65310391,"(41.960430304, -87.65310391)"
11966497,JD133577,01/30/2020 08:30:00 AM,031XX W CULLOM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1724,17.0,33.0,16.0,08B,1154747.0,1928408.0,2020,02/06/2020 03:56:30 PM,41.959370245,-87.706474255,"(41.959370245, -87.706474255)"
12260991,JE102818,12/18/2020 03:38:00 PM,055XX S EMERALD AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,711,7.0,20.0,68.0,03,1172247.0,1868065.0,2020,01/07/2021 03:49:33 PM,41.793415628,-87.643918997,"(41.793415628, -87.643918997)"
12695720,JF238320,10/25/2020 10:00:00 AM,012XX S MICHIGAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,131,1.0,3.0,33.0,11,,,2020,05/12/2022 04:50:55 PM,,,
12243896,JD455984,11/20/2020 12:00:00 AM,011XX N HARDING AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1112,11.0,37.0,23.0,07,1149846.0,1907257.0,2020,12/17/2020 03:44:58 PM,41.901427038,-87.725044239,"(41.901427038, -87.725044239)"
12015718,JD193156,03/22/2020 08:00:00 PM,019XX W MONTROSE AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1912,19.0,47.0,4.0,06,1162786.0,1929238.0,2020,03/29/2020 03:45:26 PM,41.961482628,-87.676896061,"(41.961482628, -87.676896061)"
12010271,JD187066,03/16/2020 12:45:00 AM,061XX S ASHLAND AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,False,False,714,7.0,16.0,67.0,03,1166720.0,1864100.0,2020,04/05/2020 03:44:52 PM,41.782655024,-87.664299154,"(41.782655024, -87.664299154)"
12113008,JD304819,07/21/2020 10:29:00 AM,012XX S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,False,False,131,1.0,3.0,33.0,26,1176964.0,1894800.0,2020,07/28/2020 03:53:53 PM,41.866673513,-87.625814873,"(41.866673513, -87.625814873)"
12158882,JD359382,07/24/2020 08:00:00 AM,029XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,133,1.0,4.0,35.0,06,1179389.0,1885691.0,2020,09/10/2020 03:49:52 PM,41.841622651,-87.617191438,"(41.841622651, -87.617191438)"
12231802,JD443718,11/28/2020 03:30:00 AM,005XX N RUSH ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,True,False,1834,18.0,42.0,8.0,26,1177008.0,1904031.0,2020,12/17/2020 03:44:58 PM,41.892002902,-87.625373807,"(41.892002902, -87.625373807)"
12169431,JD370873,08/29/2020 07:00:00 PM,039XX W 82ND ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,834,8.0,18.0,70.0,11,1151613.0,1849917.0,2020,09/23/2020 03:55:45 PM,41.744043748,-87.720057161,"(41.744043748, -87.720057161)"
12069175,JD253957,06/03/2020 12:00:00 AM,076XX N BOSWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2422,24.0,49.0,1.0,14,1164635.0,1950508.0,2020,06/10/2020 03:49:15 PM,42.019809042,-87.669491958,"(42.019809042, -87.669491958)"
12039648,JD219699,04/29/2020 09:05:00 AM,119XX S MICHIGAN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,532,5.0,9.0,53.0,03,1178981.0,1825999.0,2020,05/06/2020 03:54:51 PM,41.677830552,-87.620503762,"(41.677830552, -87.620503762)"
11945204,JD105103,01/05/2020 01:20:00 PM,017XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2535,25.0,26.0,20.0,08B,1150112.0,1911243.0,2020,01/12/2020 03:48:57 PM,41.912359831,-87.723963176,"(41.912359831, -87.723963176)"
12108916,JD300981,07/17/2020 07:15:00 PM,059XX W ROSCOE ST,0560,ASSAULT,SIMPLE,STREET,False,False,1633,16.0,36.0,15.0,08A,1136263.0,1921998.0,2020,07/24/2020 03:49:00 PM,41.94213149,-87.774583917,"(41.94213149, -87.774583917)"
12043696,JD224369,05/04/2020 08:10:00 PM,005XX N CENTRAL AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1523,15.0,37.0,25.0,08B,1138937.0,1903092.0,2020,06/20/2020 03:51:17 PM,41.890203035,-87.765215951,"(41.890203035, -87.765215951)"
12164867,JD366265,09/13/2020 05:45:00 PM,001XX N MAYFIELD AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,1512,15.0,29.0,25.0,18,1137136.0,1900523.0,2020,09/20/2020 03:48:20 PM,41.883185894,-87.771891885,"(41.883185894, -87.771891885)"
12256519,JD472077,12/28/2020 09:08:00 PM,019XX N WESTERN AVE,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,1434,14.0,32.0,22.0,08B,1160061.0,1912686.0,2020,01/04/2021 03:49:40 PM,41.916119748,-87.687373212,"(41.916119748, -87.687373212)"
12188575,JD393819,10/07/2020 02:30:00 PM,063XX W HOLBROOK ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1611,16.0,39.0,10.0,08A,1133156.0,1939770.0,2020,10/14/2020 03:53:10 PM,41.99095462,-87.785586117,"(41.99095462, -87.785586117)"
12245317,JD459402,12/15/2020 02:35:00 AM,016XX W 83RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,614,6.0,21.0,71.0,08B,1166694.0,1849667.0,2020,12/22/2020 03:50:20 PM,41.743049482,-87.664805729,"(41.743049482, -87.664805729)"
12208806,JD417287,11/01/2020 01:00:00 AM,074XX S COLFAX AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,334,3.0,7.0,43.0,14,1194663.0,1856116.0,2020,12/17/2020 03:44:58 PM,41.760104086,-87.562115767,"(41.760104086, -87.562115767)"
12040512,JD220610,04/30/2020 12:16:00 PM,121XX S EMERALD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,True,False,523,5.0,34.0,53.0,08A,1173515.0,1824328.0,2020,05/07/2020 03:47:25 PM,41.673367407,-87.640560272,"(41.673367407, -87.640560272)"
12004733,JD176099,03/06/2020 10:24:00 AM,086XX S HALSTED ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,False,False,622,6.0,21.0,71.0,04B,1172479.0,1847789.0,2020,03/18/2020 03:52:17 PM,41.737770715,-87.643664418,"(41.737770715, -87.643664418)"
12218249,JD427935,11/10/2020 08:00:00 AM,004XX E 48TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,223,2.0,3.0,38.0,07,1180075.0,1873293.0,2020,12/17/2020 03:44:58 PM,41.80758587,-87.615054434,"(41.80758587, -87.615054434)"
12054467,JD236862,05/19/2020 04:34:00 PM,007XX S ST LOUIS AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1133,11.0,24.0,27.0,18,1153156.0,1896626.0,2020,05/26/2020 03:49:34 PM,41.872189448,-87.713168398,"(41.872189448, -87.713168398)"
12205187,JD412983,10/27/2020 10:50:00 PM,023XX E 70TH ST,0650,BURGLARY,HOME INVASION,APARTMENT,False,False,331,3.0,5.0,43.0,05,1193221.0,1859006.0,2020,12/17/2020 03:44:58 PM,41.768069819,-87.567306284,"(41.768069819, -87.567306284)"
12075480,JD261188,06/11/2020 06:20:00 PM,078XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,612,6.0,17.0,71.0,08B,1171002.0,1852939.0,2020,06/18/2020 03:48:21 PM,41.751935361,-87.648925684,"(41.751935361, -87.648925684)"
12275478,JE119630,01/21/2020 09:00:00 PM,079XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,611,6.0,21.0,71.0,14,1167051.0,1852159.0,2020,01/26/2021 03:48:59 PM,41.749880266,-87.663426578,"(41.749880266, -87.663426578)"
12248207,JD462762,12/18/2020 04:24:00 PM,039XX W MADISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1122,11.0,28.0,26.0,15,1150102.0,1899722.0,2020,12/25/2020 03:47:23 PM,41.88074522,-87.724300365,"(41.88074522, -87.724300365)"
12033332,JD212676,04/19/2020 05:15:00 PM,121XX S INDIANA AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,532,5.0,9.0,53.0,04B,1179768.0,1824321.0,2020,04/26/2020 03:47:24 PM,41.673207966,-87.617674109,"(41.673207966, -87.617674109)"
12091545,JD278922,06/28/2020 10:40:00 AM,054XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1524,15.0,37.0,25.0,06,1140010.0,1904805.0,2020,07/05/2020 03:49:06 PM,41.894884155,-87.761233398,"(41.894884155, -87.761233398)"
12243602,JD457483,12/12/2020 07:25:00 PM,056XX S HERMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,715,7.0,15.0,67.0,14,1165640.0,1867297.0,2020,12/19/2020 03:48:35 PM,41.791450983,-87.668168083,"(41.791450983, -87.668168083)"
12166563,JD368310,09/14/2020 12:00:00 PM,071XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,2513,25.0,29.0,25.0,14,1127999.0,1912496.0,2020,09/21/2020 03:49:44 PM,41.91620061,-87.805173491,"(41.91620061, -87.805173491)"
12163189,JD364348,09/11/2020 03:00:00 PM,016XX W VAN BUREN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,False,1231,12.0,27.0,28.0,14,1165751.0,1898237.0,2020,09/18/2020 03:47:44 PM,41.876351148,-87.666880865,"(41.876351148, -87.666880865)"
11939272,JD101331,01/02/2020 07:09:00 AM,049XX S VINCENNES AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,True,223,2.0,4.0,38.0,26,1180405.0,1872459.0,2020,01/09/2020 03:57:56 PM,41.805289729,-87.613869705,"(41.805289729, -87.613869705)"
12203545,JD411123,10/26/2020 03:16:00 AM,112XX S VINCENNES AVE,0460,BATTERY,SIMPLE,STREET,False,False,2212,22.0,19.0,75.0,08B,1166850.0,1830288.0,2020,12/17/2020 03:44:58 PM,41.689867138,-87.664785497,"(41.689867138, -87.664785497)"
12035220,JD214798,02/04/2020 11:00:00 AM,007XX E 79TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,624,6.0,6.0,69.0,11,1182466.0,1852785.0,2020,04/25/2020 03:46:57 PM,41.751254843,-87.606920408,"(41.751254843, -87.606920408)"
12007248,JD183032,03/12/2020 11:58:00 AM,056XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2022,20.0,48.0,77.0,14,1168616.0,1937674.0,2020,03/19/2020 03:46:09 PM,41.984506698,-87.655216366,"(41.984506698, -87.655216366)"
12206248,JD414163,10/29/2020 08:02:00 AM,024XX S TROY ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1033,10.0,12.0,30.0,15,1155745.0,1887722.0,2020,12/17/2020 03:44:58 PM,41.847704174,-87.703902686,"(41.847704174, -87.703902686)"
12212984,JD421809,11/05/2020 12:00:00 AM,021XX W RICE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESTAURANT,False,False,1212,12.0,2.0,24.0,11,1161995.0,1905650.0,2020,12/17/2020 03:44:58 PM,41.896772247,-87.680464548,"(41.896772247, -87.680464548)"
12102383,JD293105,07/08/2020 02:00:00 PM,046XX W 83RD ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,834,8.0,18.0,70.0,08A,1147203.0,1849151.0,2020,07/15/2020 03:52:10 PM,41.742026815,-87.736235551,"(41.742026815, -87.736235551)"
12019141,JD196763,03/28/2020 11:31:00 AM,036XX W GRAND AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,GROCERY FOOD STORE,False,False,1112,11.0,26.0,23.0,03,1152047.0,1907628.0,2020,04/04/2020 03:46:15 PM,41.902401987,-87.716949893,"(41.902401987, -87.716949893)"
11962614,JD129202,01/26/2020 11:35:00 AM,049XX W VAN BUREN ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,True,False,1533,15.0,29.0,25.0,18,1143697.0,1897562.0,2020,02/02/2020 03:45:36 PM,41.874940233,-87.747873362,"(41.874940233, -87.747873362)"
12222067,JD432120,11/15/2020 01:30:00 PM,070XX S CHAPPEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,331,3.0,5.0,43.0,08B,1191099.0,1858560.0,2020,12/17/2020 03:44:58 PM,41.766897557,-87.575098672,"(41.766897557, -87.575098672)"
12108119,JD299988,07/16/2020 11:35:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,915,9.0,11.0,60.0,08A,1171678.0,1884328.0,2020,07/23/2020 05:57:02 PM,41.838055408,-87.645528134,"(41.838055408, -87.645528134)"
12103659,JD293787,07/05/2020 12:00:00 PM,027XX W 38TH PL,0810,THEFT,OVER $500,APARTMENT,False,False,911,9.0,12.0,58.0,06,1158789.0,1879009.0,2020,07/15/2020 03:49:52 PM,41.823732931,-87.69296948,"(41.823732931, -87.69296948)"
12044586,JD225329,05/06/2020 02:38:00 AM,013XX N WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1424,14.0,1.0,24.0,14,1164277.0,1909006.0,2020,05/13/2020 03:49:46 PM,41.905933397,-87.671988129,"(41.905933397, -87.671988129)"
12169149,JD371031,09/18/2020 07:54:00 AM,019XX N HUMBOLDT BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1421,14.0,1.0,22.0,08B,1156062.0,1912811.0,2020,09/25/2020 03:51:21 PM,41.91654447,-87.702061981,"(41.91654447, -87.702061981)"
11958659,JD124370,01/22/2020 10:25:00 AM,050XX W MADISON ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,False,1533,15.0,28.0,25.0,18,1142707.0,1899552.0,2020,01/29/2020 04:01:38 PM,41.880419515,-87.751458743,"(41.880419515, -87.751458743)"
11940921,JD103269,01/01/2020 06:17:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1.0,42.0,32.0,06,1176352.0,1900927.0,2020,01/08/2020 03:49:48 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12230454,JD442198,11/26/2020 02:40:00 AM,027XX S STATE ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,133,1.0,3.0,35.0,06,1176731.0,1886507.0,2020,12/17/2020 03:44:58 PM,41.843922218,-87.6269207,"(41.843922218, -87.6269207)"
12164895,JD366183,09/13/2020 05:00:00 PM,062XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,VACANT LOT / LAND,False,False,311,3.0,20.0,40.0,06,1179991.0,1863746.0,2020,09/20/2020 03:48:20 PM,41.781389958,-87.615654844,"(41.781389958, -87.615654844)"
11964288,JD131194,01/28/2020 08:20:00 AM,048XX N LINCOLN AVE,0560,ASSAULT,SIMPLE,RESTAURANT,True,False,2031,20.0,40.0,4.0,08A,1159378.0,1932284.0,2020,02/04/2020 03:58:33 PM,41.969911966,-87.689341576,"(41.969911966, -87.689341576)"
12184792,JD389483,10/05/2020 09:00:00 AM,001XX N CANAL ST,0810,THEFT,OVER $500,STREET,False,False,121,1.0,42.0,28.0,06,1173108.0,1900956.0,2020,10/12/2020 03:51:05 PM,41.883652324,-87.639787936,"(41.883652324, -87.639787936)"
11963521,JD130353,01/27/2020 01:00:00 PM,0000X S COLUMBUS DR,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,114,1.0,42.0,32.0,06,1178293.0,1900315.0,2020,02/03/2020 03:48:41 PM,41.881776822,-87.620767948,"(41.881776822, -87.620767948)"
12022416,JD200438,02/01/2020 12:01:00 AM,027XX W AGATITE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1724,17.0,33.0,14.0,06,1157508.0,1929451.0,2020,04/05/2020 03:44:52 PM,41.962176425,-87.696295098,"(41.962176425, -87.696295098)"
11995000,JD168623,02/28/2020 10:40:00 PM,016XX N WASHTENAW AVE,0460,BATTERY,SIMPLE,STREET,False,False,1421,14.0,1.0,24.0,08B,1158121.0,1910710.0,2020,03/06/2020 03:48:48 PM,41.910737323,-87.694554748,"(41.910737323, -87.694554748)"
12136528,JD333449,08/14/2020 05:00:00 PM,079XX S DREXEL AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE - GARAGE,False,True,624,6.0,8.0,44.0,04A,1183611.0,1852500.0,2020,08/21/2020 03:53:36 PM,41.750446169,-87.602733461,"(41.750446169, -87.602733461)"
12075677,JD261407,06/11/2020 11:08:00 PM,013XX N HUDSON AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,1821,18.0,27.0,8.0,18,1173068.0,1909520.0,2020,06/18/2020 03:48:21 PM,41.907153315,-87.639680572,"(41.907153315, -87.639680572)"
12193498,JD399322,09/05/2020 11:00:00 PM,006XX W NORTH AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1822,18.0,27.0,8.0,26,1171645.0,1910900.0,2020,10/17/2020 03:50:17 PM,41.910971567,-87.644867133,"(41.910971567, -87.644867133)"
12101587,JD292111,06/16/2020 01:00:00 AM,029XX N NAGLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2511,25.0,36.0,19.0,08B,1132906.0,1918850.0,2020,07/12/2020 03:44:32 PM,41.933552405,-87.786996327,"(41.933552405, -87.786996327)"
12251458,JD466732,12/21/2020 07:00:00 AM,003XX N LATROBE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1523,15.0,37.0,25.0,11,1141321.0,1901588.0,2020,12/28/2020 03:51:07 PM,41.886032227,-87.756497813,"(41.886032227, -87.756497813)"
11977480,JD145119,02/08/2020 10:04:00 PM,012XX S KEELER AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1011,10.0,24.0,29.0,03,1148576.0,1894181.0,2020,02/15/2020 03:48:50 PM,41.86556965,-87.730046763,"(41.86556965, -87.730046763)"
12103404,JD294252,07/11/2020 07:45:00 PM,031XX W 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,922,9.0,14.0,58.0,08B,1155913.0,1873299.0,2020,07/18/2020 03:54:34 PM,41.808122282,-87.703674077,"(41.808122282, -87.703674077)"
12011152,JD188178,03/17/2020 01:30:00 AM,001XX N MAYFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1512,15.0,29.0,25.0,06,1137137.0,1900494.0,2020,03/24/2020 03:49:03 PM,41.883106296,-87.771888909,"(41.883106296, -87.771888909)"
12128198,JD323561,08/06/2020 02:00:00 PM,029XX W ADAMS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1124,11.0,27.0,27.0,14,1156812.0,1898882.0,2020,08/13/2020 03:48:16 PM,41.878306869,-87.699684455,"(41.878306869, -87.699684455)"
12515322,JE413807,12/01/2020 12:00:00 AM,069XX S KIMBARK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,321,3.0,5.0,69.0,11,,,2020,10/19/2021 04:48:47 PM,,,
12217292,JD426872,11/09/2020 07:00:00 PM,068XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,723,7.0,6.0,68.0,14,1170824.0,1859486.0,2020,12/17/2020 03:44:58 PM,41.769905045,-87.64938722,"(41.769905045, -87.64938722)"
12005148,JD180980,03/10/2020 04:17:00 PM,019XX W FARWELL AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2424,24.0,49.0,1.0,08A,1162026.0,1945624.0,2020,03/17/2020 03:49:59 PM,42.00646236,-87.679230158,"(42.00646236, -87.679230158)"
12178506,JD382157,09/24/2020 11:00:00 AM,063XX N SHERIDAN RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2433,24.0,48.0,77.0,11,1168478.0,1942177.0,2020,10/02/2020 03:45:45 PM,41.996866019,-87.655592844,"(41.996866019, -87.655592844)"
12213778,JD419257,11/02/2020 11:00:00 PM,026XX W 85TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,835,8.0,18.0,70.0,08A,1160189.0,1847991.0,2020,12/17/2020 03:44:58 PM,41.738586479,-87.688686453,"(41.738586479, -87.688686453)"
12060346,JD242902,05/25/2020 02:25:00 PM,021XX W ADDISON ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1921,19.0,47.0,5.0,06,1161586.0,1923887.0,2020,06/01/2020 03:47:45 PM,41.946824346,-87.681457562,"(41.946824346, -87.681457562)"
12216595,JD426026,11/09/2020 12:56:00 PM,065XX S JUSTINE ST,031A,ROBBERY,ARMED - HANDGUN,ALLEY,False,False,725,7.0,16.0,67.0,03,1167130.0,1861397.0,2020,12/17/2020 03:44:58 PM,41.775228887,-87.662873236,"(41.775228887, -87.662873236)"
11982443,JD153273,02/15/2020 08:13:00 PM,079XX S MARSHFIELD AVE,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,False,False,611,6.0,21.0,71.0,04B,1166725.0,1851954.0,2020,04/20/2020 03:47:53 PM,41.749324676,-87.664627022,"(41.749324676, -87.664627022)"
12077761,JD263906,06/13/2020 10:00:00 PM,006XX W WAVELAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1925,19.0,46.0,6.0,07,1171471.0,1925224.0,2020,06/20/2020 03:51:17 PM,41.950281074,-87.645083938,"(41.950281074, -87.645083938)"
11993184,JD166349,02/27/2020 03:17:00 AM,012XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,1233,12.0,28.0,28.0,05,1165915.0,1894598.0,2020,03/05/2020 03:54:09 PM,41.866361931,-87.666382528,"(41.866361931, -87.666382528)"
12055752,JD237974,05/20/2020 07:55:00 PM,015XX N LINDER AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,2532,25.0,37.0,25.0,04B,1139391.0,1909719.0,2020,05/27/2020 03:47:37 PM,41.908380062,-87.763386945,"(41.908380062, -87.763386945)"
11979676,JD149636,02/12/2020 05:05:00 PM,014XX S JEFFERSON ST,0560,ASSAULT,SIMPLE,STREET,False,False,124,1.0,11.0,28.0,08A,1172551.0,1893526.0,2020,02/19/2020 03:52:11 PM,41.863276227,-87.642053002,"(41.863276227, -87.642053002)"
12008023,JD184482,03/13/2020 03:30:00 PM,033XX W 47TH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,821,8.0,14.0,58.0,06,1154724.0,1873271.0,2020,03/20/2020 03:49:40 PM,41.808069268,-87.70803582,"(41.808069268, -87.70803582)"
12106939,JD298673,07/13/2020 09:00:00 PM,075XX N HOYNE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2424,24.0,49.0,1.0,11,1160971.0,1949990.0,2020,07/20/2020 03:52:16 PM,42.018464827,-87.682989613,"(42.018464827, -87.682989613)"
12168072,JD368928,09/16/2020 01:00:00 AM,023XX N WESTERN AVE,0810,THEFT,OVER $500,GAS STATION,False,False,1431,14.0,1.0,22.0,06,1159969.0,1915712.0,2020,09/23/2020 03:58:12 PM,41.924425211,-87.687627507,"(41.924425211, -87.687627507)"
12040292,JD220440,04/09/2020 01:00:00 PM,110XX S PEORIA ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,2233,22.0,34.0,75.0,11,1172283.0,1831701.0,2020,05/04/2020 03:47:28 PM,41.693627203,-87.644853835,"(41.693627203, -87.644853835)"
12140359,JD337766,08/19/2020 12:26:00 PM,081XX S ASHLAND AVE,031A,ROBBERY,ARMED - HANDGUN,COMMERCIAL / BUSINESS OFFICE,True,False,614,6.0,21.0,71.0,03,1167087.0,1850813.0,2020,11/09/2020 03:49:27 PM,41.746185882,-87.663333064,"(41.746185882, -87.663333064)"
12264263,JE106732,11/05/2020 09:30:00 AM,057XX S CALUMET AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,232,2.0,20.0,40.0,08A,1179461.0,1867084.0,2020,01/13/2021 03:48:22 PM,41.790561874,-87.617496039,"(41.790561874, -87.617496039)"
12078481,JD264671,06/14/2020 10:15:00 AM,041XX W FLETCHER ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,2523,25.0,31.0,21.0,08A,1148000.0,1920617.0,2020,06/21/2020 03:48:35 PM,41.938123867,-87.731480448,"(41.938123867, -87.731480448)"
